,Title,Location,Security,Garage,Concierge,Description,Price
5548,Appartement à vendre à Aaouinat Hajjaj. Superficie 50 m².,"Aaouinat Hajjaj à
				Fès",1,0,0,"50
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//20-30 ans//2ème
					étage//50
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//20-30 ans//2ème
					étage//",
5549,Belle villa,"Route Immouzer à
				Fès",0,0,0,"2553
					m²//12 Pièces//6 Chambres//4 Salles de bains//Bon état//20-30 ans//2553
					m²//12 Pièces//6 Chambres//4 Salles de bains//Bon état//20-30 ans//",11 000 000 DH
5550,Belle Villa de haut standing à vendre,"Route ain Chkaf à
				Fès",0,0,0,"260
					m²//7 Pièces//4 Chambres//4 Salles de bains//Nouveau//Moins d'un an//260
					m²//7 Pièces//4 Chambres//4 Salles de bains//Nouveau//Moins d'un an//",2 500 000 DH
5551,Appartement a champs de course,"Hay Moulay El Kamel à
				Fès",0,0,0,"90
					m²//3 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//1er
					étage//90
					m²//3 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//1er
					étage//",700 000 DH
5552,Bel appartement à vendre à Annouzha. 2 pièces. Cuisine entièrement équipée.,"Annouzha à
				Fès",0,0,0,"218
					m²//2 Pièces//2 Chambres//3 Salles de bains//Nouveau//1-5 ans//1er
					étage//218
					m²//2 Pièces//2 Chambres//3 Salles de bains//Nouveau//1-5 ans//1er
					étage//",850 000 DH
5553,Petit Appart à vendre enface de la fac de médecine,"Narjis à
				Fès",0,0,0,"58
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//10-20 ans//4ème
					étage//",280 000 DH
5554,Maison à vendre,"Batha à
				Fès",0,0,0,"380
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//30-50 ans//380
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//30-50 ans//",1 000 000 DH
5555,Vente d'un bel appartement à Narjis. Superficie 79 m². Système de parabole et salon marocain.,"Narjis à
				Fès",0,0,0,"79
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//4ème
					étage//",
5556,Appartement à vendre Hay Andalous Fès,"Hay Al Azhar à
				Fès",0,0,0,"218
					m²//4 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//2ème
					étage//218
					m²//4 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//2ème
					étage//",1 250 000 DH
5557,Magnifique villa à vendre à Route ain Chkaf. 3 pièces,"Route ain Chkaf à
				Fès",0,0,0,"435
					m²//3 Pièces//3 Chambres//3 Salles de bains//Nouveau//435
					m²//3 Pièces//3 Chambres//3 Salles de bains//Nouveau//",2 200 000 DH
5558,Superbe appartement à vendre à Nouvelle Ville. Surface de 160 m²,"Nouvelle Ville à
				Fès",0,0,0,"160
					m²//3 Pièces//3 Chambres//3 Salles de bains//Bon état//160
					m²//3 Pièces//3 Chambres//3 Salles de bains//Bon état//",380 000 DH
5559,Appartement en vente à 100 m². Al 3anbra près Nakhil b 13003am,"Zouagha à
				Fès",0,0,0,"100
					m²//5 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//100
					m²//5 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//",340 000 DH
5560,Appartement 3 chambres 90m2,"Hay Riad à
				Fès",0,0,0,"90
					m²//4 Pièces//3 Chambres//1 Salle de bain//Nouveau//Moins d'un an//1er
					étage//90
					m²//4 Pièces//3 Chambres//1 Salle de bain//Nouveau//Moins d'un an//1er
					étage//",465 000 DH
5561,Vente maison à Oued Fes. Surface totale 117 m². Sécurisé 24/24,"Oued Fes à
				Fès",0,0,0,"117
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//117
					m²//5 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//",
5562,Vente d'un bel appartement à Narjis. Surface de 220 m². Double vitrage et porte blindée,"Narjis à
				Fès",0,0,0,"220
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//10-20 ans//4ème
					étage//220
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//10-20 ans//4ème
					étage//",820 000 DH
5563,Appartement Haut standing Centre ville Mariott,"Centre à
				Fès",0,0,0,"210
					m²//3 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//3ème
					étage//210
					m²//3 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//3ème
					étage//",1 900 000 DH
5564,Appartement a vendre,"Nouvelle Ville à
				Fès",0,0,0,"100
					m²//8 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//3ème
					étage//100
					m²//8 Pièces//2 Chambres//2 Salles de bains//Bon état//5-10 ans//3ème
					étage//",660 000 DH
5565,Appartement à l'achat à Ain kadous. 3 pièces confortables.,"Ain kadous à
				Fès",0,0,0,"84
					m²//3 Pièces//1 Chambre//1 Salle de bain//Bon état//5-10 ans//2ème
					étage//84
					m²//3 Pièces//1 Chambre//1 Salle de bain//Bon état//5-10 ans//2ème
					étage//",
5566,,,0,0,0,,
5567,Appartement au rez de chaussée Tajmouati,"Hay Annassim à
				Fès",0,0,0,"70
					m²//1 Pièce//3 Chambres//1 Salle de bain//Bon état//5-10 ans//70
					m²//1 Pièce//3 Chambres//1 Salle de bain//Bon état//5-10 ans//",340 000 DH
5568,"Appartement à vendre à Route de Meknes. Surface de 100 m². Porte blindée, sécurité.","Route de Meknes à
				Fès",0,0,0,"100
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//100
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//",
5569,Vente d'un bel appartement à Hay Riad. 3 chambres. Air conditionné,"Hay Riad à
				Fès",0,0,0,"112
					m²//1 Pièce//3 Chambres//2 Salles de bains//Bon état//1-5 ans//1er
					étage//112
					m²//1 Pièce//3 Chambres//2 Salles de bains//Bon état//1-5 ans//1er
					étage//",
5570,"Appartement à vendre à Hay Riad. 3 chambres agréables. Salon traditionnel, antenne parabolique générale","Hay Riad à
				Fès",0,0,0,"93
					m²//8 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//93
					m²//8 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//",520 000 DH
5571,Villa de haut standing à vendre à Route Immouzer. 9 chambres agréables. Tout confort avec piscine et cheminée,"Route Immouzer à
				Fès",0,0,0,"1003
					m²//15 Pièces//9 Chambres//7 Salles de bains//Bon état//10-20 ans//1003
					m²//15 Pièces//9 Chambres//7 Salles de bains//Bon état//10-20 ans//",8 200 000 DH
5572,Appartement Penthouse Aït Skatou,"Route Immouzer à
				Fès",0,0,0,"129
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//10-20 ans//4ème
					étage//129
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//10-20 ans//4ème
					étage//",590 000 DH
5573,Vente appartement a Fes,"Ain Noqbi à
				Fès",0,0,0,"100
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//2ème
					étage//100
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//2ème
					étage//",280 000 DH
5574,Appartement en vente à Ain Amiyer. 3 chambres agréables. Système de parabole et résidence sécurisée.,"Hay Al Azhar à
				Fès",0,0,0,"133
					m²//3 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//133
					m²//3 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//",820 000 DH
5575,Trouvez votre maison à acheter à Zouagha. 2 grandes pièces,"Zouagha à
				Fès",0,0,0,"86
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//86
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//1-5 ans//",
5576,Appartement déclaration total à fes rte ain chkaf,"Route ain Chkaf à
				Fès",0,0,1,"110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//1er
					étage//110
					m²//4 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//1er
					étage//",560 000 DH
5577,Vente Bel Appartement à Bouremana,"Bourmana à
				Fès",0,0,0,"110
					m²//5 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//3ème
					étage//110
					m²//5 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//3ème
					étage//",650 000 DH
5578,"Bel appartement de 86 m carrés, Hay Narjiss","Route se Sefrou à
				Fès",0,0,0,"86
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//2ème
					étage//86
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//5-10 ans//2ème
					étage//",390 000 DH
5579,Meuble à vendre à Hay Zineb 1 Dokkarat Fes,"Route de Meknes à
				Fès",0,0,0,"120
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//120
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//",1 800 000 DH
5580,Bel appartement à vendre en Centre. 3 chambres agréables,"Centre à
				Fès",0,0,0,"89
					m²//3 Chambres//2 Salles de bains//89
					m²//3 Chambres//2 Salles de bains//Haut standing//En cours de construction//",756 500 DH
5581,Vend appartement à Champ de course. Surface de 150 m²,"Champ de course à
				Fès",0,0,0,"150
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//3ème
					étage//150
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//10-20 ans//3ème
					étage//",1 200 000 DH
5582,Appartement a vendre,"Ain Noqbi à
				Fès",0,0,0,"100
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//2ème
					étage//100
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//1-5 ans//2ème
					étage//",280 000 DH
5583,Vente d'un bel appartement à Hay Gryou. Surface totale 92 m². Système de parabole et salon marocain,"Hay Gryou à
				Fès",0,0,0,"92
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//1-5 ans//2ème
					étage//92
					m²//4 Pièces//3 Chambres//1 Salle de bain//Bon état//1-5 ans//2ème
					étage//",
5584,"Appartement en vente à Hay Ait Skato. Surface de 162 m². Salon typique marocain, résidence sécurisée","Hay Ait Skato à
				Fès",1,0,0,"162
					m²//6 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//2ème
					étage//162
					m²//6 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//2ème
					étage//",1 290 000 DH
5585,Appartement lumineux ensoleillé a vendre,"Centre à
				Fès",1,0,0,"100
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//100
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//",560 000 DH
5586,Appartement situé au centre de fes à usage habitation ou bureau,"Centre à
				Fès",0,0,1,"210
					m²//4 Pièces//4 Chambres//2 Salles de bains//Bon état//3ème
					étage//210
					m²//4 Pièces//4 Chambres//2 Salles de bains//Bon état//3ème
					étage//",
5587,Maison à vendre à 3 étages,"Sehb El Ward à
				Fès",0,0,0,"70
					m²//2 Pièces//2 Chambres//2 Salles de bains//Bon état//10-20 ans//1er
					étage//70
					m²//2 Pièces//2 Chambres//2 Salles de bains//Bon état//10-20 ans//1er
					étage//",180 000 DH
5588,Appartement a vendre,"L'habitat à
				Fès",0,0,0,"90
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//10-20 ans//90
					m²//5 Pièces//3 Chambres//1 Salle de bain//Bon état//10-20 ans//",340 000 DH
5589,Vente d'un bel appartement à Zouagha. 3 pièces confortables.,"Zouagha à
				Fès",0,0,0,"60
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//",150 000 DH
5590,Appartement Fès 52 m² quasi neuf,"Zouagha à
				Fès",0,0,0,"52
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//2ème
					étage//52
					m²//3 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//2ème
					étage//",300 000 DH
5591,Vente maison 200 m² composée de 2 étages Fes,"Narjis à
				Fès",0,0,0,"200
					m²//8 Pièces//5 Chambres//3 Salles de bains//Bon état//20-30 ans//",
5592,Fes Maison antique à vendre,"Batha à
				Fès",0,0,0,"600
					m²//4 Pièces//3 Chambres//2 Salles de bains//À rénover//50-70 ans//",1 500 000 DH
5593,Appartement à vendre,"Dher Lkhmiss à
				Fès",0,0,0,"56
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//30-50 ans//2ème
					étage//",
5594,"Vente d'un bel appartement à Hay Lalla Soukaina. 6 grandes pièces. Salon traditionnel marocain, résidence sécurisée","Hay Lalla Soukaina à
				Fès",1,0,0,"162
					m²//6 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//2ème
					étage//162
					m²//6 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//2ème
					étage//",1 250 000 DH
5595,"Magnifique villa à vendre à Route Immouzer. Surface de 850 m². Porte blindée, salon marocain.","Route Immouzer à
				Fès",0,0,0,"850
					m²//10 Pièces//7 Chambres//5 Salles de bains//Bon état//5-10 ans//850
					m²//10 Pièces//7 Chambres//5 Salles de bains//Bon état//5-10 ans//",6 500 000 DH
5596,Vend appartement 2grande chambre titré notarial,"Route se Sefrou à
				Fès",0,0,0,"100
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//20-30 ans//1er
					étage//100
					m²//4 Pièces//2 Chambres//1 Salle de bain//Bon état//20-30 ans//1er
					étage//",410 000 DH
5597,Vend appartement lotissement aziza 1 appartement,"Hay Riad à
				Fès",0,0,0,"95
					m²//5 Pièces//3 Chambres//1 Salle de bain//Nouveau//1-5 ans//1er
					étage//95
					m²//5 Pièces//3 Chambres//1 Salle de bain//Nouveau//1-5 ans//1er
					étage//",540 000 DH
5598,Maison à la vente à Zouagha Bas. Superficie 86 m². Salon Marocain et antenne parabolique.,"Zouagha Bas à
				Fès",0,0,0,"86
					m²//2 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//86
					m²//2 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//",
5599,"Bel appartement à vendre à Zouagha. 3 pièces confortables. Salon traditionnel, antenne parabolique générale.","Zouagha à
				Fès",0,0,0,"63
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//4ème
					étage//63
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//10-20 ans//4ème
					étage//",250 000 DH
5600,,,0,0,0,,
5601,"Vente d'un bel appartement à Route Immouzer. Surface totale 138 m². Salon typique marocain, résidence sécurisée.","Route Immouzer à
				Fès",0,0,0,"138
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//138
					m²//4 Pièces//2 Chambres//2 Salles de bains//Bon état//1-5 ans//",600 000 DH
5602,"Maison à l'achat à Narjis. 3 pièces. Antenne parabolique, résidence sécurisée","Route Immouzer à
				Fès",0,0,0,"183
					m²//3 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//183
					m²//3 Pièces//3 Chambres//2 Salles de bains//Nouveau//1-5 ans//",960 000 DH
5603,Appartement à vendre en Centre. 2 grandes pièces. Salon traditionnel marocain,"Centre à
				Fès",0,0,0,"45
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//5-10 ans//1er
					étage//45
					m²//2 Pièces//1 Chambre//1 Salle de bain//Bon état//5-10 ans//1er
					étage//",
5604,Une belle villa à vendre près de la forêt Ain Chkaf avec un prix choc,"Route ain Chkaf à
				Fès",0,0,0,"200
					m²//3 Pièces//4 Chambres//3 Salles de bains//Nouveau//1-5 ans//200
					m²//3 Pièces//4 Chambres//3 Salles de bains//Nouveau//1-5 ans//",1 550 000 DH
5605,Belle villa,"Hay Badr à
				Fès",0,0,0,"380
					m²//9 Pièces//5 Chambres//2 Salles de bains//Bon état//10-20 ans//380
					m²//9 Pièces//5 Chambres//2 Salles de bains//Bon état//10-20 ans//",1 200 000 DH
5606,Belle villa à vendre à un prix choc,"Zone Industrielle Ain Chkef à
				Fès",0,0,0,"348
					m²//6 Pièces//4 Chambres//3 Salles de bains//Nouveau//1-5 ans//348
					m²//6 Pièces//4 Chambres//3 Salles de bains//Nouveau//1-5 ans//",1 550 000 DH
5607,"Maison de luxe à vendre à Route ain Chkaf. 7 grandes pièces. Salon traditionnel marocain, résidence sécurisée.","Route ain Chkaf à
				Fès",0,0,0,"360
					m²//7 Pièces//3 Chambres//4 Salles de bains//Bon état//1-5 ans//360
					m²//7 Pièces//3 Chambres//4 Salles de bains//Bon état//1-5 ans//",3 800 000 DH
5608,Appartement à Fès,"Lido à
				Fès",0,0,0,"111
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//111
					m²//4 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//",900 000 DH
5609,Appt 70m2 titré à vendre à Hay anbra,"Zouagha à
				Fès",0,0,0,"70
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//70
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//",260 000 DH
5610,Superbe appartement à vendre à Quartier Ben Slimane. 1 chambre,"Quartier Ben Slimane à
				Fès",0,0,0,"100
					m²//1 Pièce//1 Chambre//1 Salle de bain//Bon état//100
					m²//1 Pièce//1 Chambre//1 Salle de bain//Bon état//",280 000 DH
5611,Appartement à vendre très bon état,"Route ain Chkaf à
				Fès",0,0,0,"85
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//85
					m²//3 Pièces//2 Chambres//1 Salle de bain//Bon état//5-10 ans//",370 000 DH
5612,Appartement luxueux à hay atlas,"Hay Atlas à
				Fès",0,0,0,"168
					m²//2 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//4ème
					étage//168
					m²//2 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//4ème
					étage//",1 270 000 DH
5613,Un bel appartement luxueuse à Fès,"Nouvelle Ville à
				Fès",0,0,0,"144
					m²//8 Pièces//3 Chambres//2 Salles de bains//Bon état//5ème
					étage//144
					m²//8 Pièces//3 Chambres//2 Salles de bains//Bon état//5ème
					étage//",1 300 000 DH
5614,Somptueuse villa à vendre à Route de Meknes. Superficie 285 m². Belle terrasse et jardin,"Route de Meknes à
				Fès",0,0,0,"285
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//285
					m²//5 Pièces//3 Chambres//3 Salles de bains//Bon état//5-10 ans//",2 000 000 DH
5615,Vente de 2 nouvelles appartements fraîchement fin,"Route ain Chkaf à
				Fès",0,0,0,"100
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//Moins d'un an//2ème
					étage//100
					m²//2 Pièces//2 Chambres//2 Salles de bains//Nouveau//Moins d'un an//2ème
					étage//",550 000 DH
5616,Appartement à l'achat à Route Immouzer. 2 belles chambres,"Route Immouzer à
				Fès",0,0,0,"87
					m²//5 Pièces//2 Chambres//2 Salles de bains//Nouveau//87
					m²//5 Pièces//2 Chambres//2 Salles de bains//Nouveau//",370 000 DH
5617,Très bel appartement dans un cartier calme,"Hay Al Azhar à
				Fès",0,0,0,"133
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//133
					m²//5 Pièces//3 Chambres//2 Salles de bains//Bon état//5-10 ans//1er
					étage//",
5618,"Riad a vendre Fes El Baali, Derb El mitar","Riad à
				Fès",0,0,0,"500
					m²//15 Pièces//9 Chambres//500
					m²//15 Pièces//9 Chambres//",
